alpha,beta,z ratio,smooth ratio
1223126.9995947513,68833.72844241702,1.3686864050968541,0.8449792022863158
1215008.4993504363,68663.62872093655,1.3537265163308838,0.8443244449659564
1203168.0444184074,68592.16783365107,1.3226469491674657,0.8429581741985475
1203168.0444184074,68592.16783365107,1.3226469491674657,0.8417285305078794
1190689.88993431,68307.8934143867,1.3005393702750399,0.8400691617139675
1190689.88993431,68307.8934143867,1.3005393702750399,0.8385757297994467
1167650.1192082628,67960.16567169571,1.2501807504429525,0.8359726755805759
1167650.1192082628,67960.16567169571,1.2501807504429525,0.8336299267835922
1154032.2064480425,67832.30628163753,1.2162415261268618,0.8306729722584045
1139010.9355122668,67465.95374430087,1.1899835841355455,0.8273552646359528
1139010.9355122668,67465.95374430087,1.1899835841355455,0.8243693277757461
1115882.192382134,66992.03269801295,1.1444660716493609,0.8205440467894056
1115882.192382134,66992.03269801295,1.1444660716493609,0.817101293901699
1101241.4798410668,66782.09083461882,1.110830370863952,0.813161923783128
1088198.8860765817,66376.98351480078,1.0915093596360081,0.8091334653957154
1088198.8860765817,66376.98351480078,1.0915093596360081,0.8055078528470441
1074722.258479878,66076.26772362659,1.065437057211967,0.8015929939926388
1065943.6334535917,65785.06442115769,1.053051233240534,0.7977599754243883
1054370.416890479,65495.80177081005,1.0318581369181536,0.7937804313049033
1054370.416890479,65495.80177081005,1.0318581369181536,0.7901988415973668
1042797.1112718099,65107.02710604816,1.0154037803633211,0.7865640519467131
1035289.4513947471,64911.27005128546,1.0018263188348917,0.782953304722914
1025927.5997209509,64501.8049826392,0.9929787453908745,0.7794824428853945
1016456.4511713003,64170.36922334783,0.9797871897481352,0.7760288783405584
1016456.4511713003,64170.36922334783,0.9797871897481352,0.772920670250206
1003548.1657642411,63621.284276356404,0.9664460725985291,0.7697897550401487
1003548.1657642411,63621.284276356404,0.9664460725985291,0.766971931351097
996650.771568523,63285.24841681824,0.9613599289866509,0.7643087364406536
996650.771568523,63285.24841681824,0.9613599289866509,0.7619118610212545
990609.2782190826,62941.34932065008,0.9593564799396642,0.7597045869176208
986023.2014390047,62703.76768918963,0.9566340638575902,0.7576499798222984
981297.564922631,62344.59185809666,0.9596164899060808,0.7558753940877206
978896.2395125626,62237.99612691321,0.9572732069767595,0.7542196848533675
978896.2395125626,62237.99612691321,0.9572732069767595,0.7527295465424497
976096.291816198,61931.40336593533,0.9638550750774684,0.7515529687651414
973045.0322830082,61794.25182794701,0.9609531333922253,0.7504215002234329
973045.0322830082,61794.25182794701,0.9609531333922253,0.7494031785358952
971167.4016135901,61515.66793761344,0.969174844023287,0.7486922317828879
970066.5733158744,61483.25187495293,0.9672436006935368,0.7480040986219375
968069.5191962477,61244.98955802188,0.9730433783566322,0.7475297732186597
968069.5191962477,61244.98955802188,0.9730433783566322,0.7471028803557096
965952.7849107765,61039.16047091387,0.9767971637282951,0.7468125214133461
965952.7849107765,61039.16047091387,0.9767971637282951,0.7465511983652189
963980.9932602675,61037.667499680814,0.9703635052534605,0.7461551661600335
962457.811722539,60912.061560300346,0.9718875378379404,0.7458368379899787
962457.811722539,60912.061560300346,0.9718875378379404,0.7455503426369293
960381.7461941864,60949.636699713206,0.9630580642239094,0.7450717599788341
957526.4808555262,60939.192506198415,0.95415789696731,0.7444185314051335
955658.6736135207,61012.42973363298,0.9441851876679135,0.7435813079563179
955658.6736135207,61012.42973363298,0.9441851876679135,0.7428278068523839
952147.8947015726,61038.3011951142,0.9312530062815884,0.7418263513241852
947480.2285884869,61163.387610607846,0.9094395107235204,0.7403797039598546
942460.0779324289,61323.90582325605,0.8847648410738528,0.7384608545907155
938478.8378303226,61427.32385082754,0.8664849932751737,0.7362768939635234
938478.8378303226,61427.32385082754,0.8664849932751737,0.7343113293990504
931256.7207676929,61625.90692353588,0.8329385326945925,0.7317036597765102
923665.1136860139,61841.38678935938,0.797580067599854,0.7284727954888555
923665.1136860139,61841.38678935938,0.797580067599854,0.7255650176299664
914494.8374141818,62173.757789707415,0.7517546975164949,0.7218023833048821
907728.0942081583,62343.27895468398,0.7218141413400373,0.7176674985078949
897044.296417209,62720.694059919944,0.669817946334331,0.7126461973154637
884996.6395303976,63037.7650662256,0.61679319821384,0.7068014075392633
884996.6395303976,63037.7650662256,0.61679319821384,0.701541096740683
871677.2166559051,63515.94176744181,0.5532183828879755,0.695217446638814
862609.3775682921,63736.65099225281,0.5149613435762483,0.6885697355643389
847634.9812572835,64251.48588833086,0.44612366802035114,0.6808658537084138
847634.9812572835,64251.48588833086,0.44612366802035114,0.6739323600380812
831560.8075730393,64657.56944052578,0.37931057194582374,0.6660218883329188
820803.3264806216,65047.025273729225,0.330453018862838,0.6576810249711978
803364.694199657,65494.74117546989,0.25939492591347885,0.6483977956219151
803364.694199657,65494.74117546989,0.25939492591347885,0.6400428892075607
785198.322695971,66085.88551898127,0.18186798776393118,0.630585299980903
766736.1650498968,66572.5997111675,0.10845758364868287,0.6202382095740298
753825.7406296564,66998.56050983703,0.05485531476590673,0.6095857714857744
733993.4582238334,67488.07583035874,-0.020829672859112934,0.5981064525157191
733993.4582238334,67488.07583035874,-0.020829672859112934,0.5877750654426694
714423.6130771365,68085.25828927456,-0.09799647046918523,0.5765476471366728
693670.2569365281,68606.80393483806,-0.17505036148075795,0.5645166233859866
693670.2569365281,68606.80393483806,-0.17505036148075795,0.553688702010369
680136.4768469795,68986.88792893138,-0.22582324373374776,0.5426742507159885
659707.7441637977,69471.4314263398,-0.2989581262048584,0.5309328724892682
638750.2718051458,69986.47527885278,-0.3734054992420971,0.518504447759289
618244.1190823881,70472.5577431001,-0.4447483319664684,0.5055352946841984
618244.1190823881,70472.5577431001,-0.4447483319664684,0.4938630569166169
604679.3735160857,70772.98818273222,-0.4908893970390946,0.48220451629897787
583788.0971426417,71177.81661428993,-0.5598476534111733,0.46998787333380077
583788.0971426417,71177.81661428993,-0.5598476534111733,0.45899289466514137
563734.1497087417,71518.13032641883,-0.6242360860136952,0.4474877030482849
543804.7277802662,71876.00846556017,-0.6880381095740364,0.4355379800041055
530345.3670629495,72006.51583979033,-0.7284797629175656,0.42377218793075583
511237.0950840799,72258.64337823416,-0.786964217069508,0.4117208637109425
511237.0950840799,72258.64337823416,-0.786964217069508,0.40087467191311055
492069.7976757964,72370.46549320893,-0.8425540794542463,0.38972335273544334
473463.1364089625,72519.58883307417,-0.8970905548537741,0.37832375359055465
461465.98492505116,72507.8720960594,-0.9302299928471395,0.3672356284103207
461465.98492505116,72507.8720960594,-0.9302299928471395,0.3572563157481102
443788.6123580635,72535.30167452054,-0.9798396531823937,0.34703469284373933
426286.0688767043,72392.27083777082,-1.026137788696145,0.3366777788419618
410036.89905845,72265.25156307488,-1.069375850802208,0.32627560468771044
410036.89905845,72265.25156307488,-1.069375850802208,0.3169136479488842
398950.70117464464,72058.05140543265,-1.0970991337777414,0.30779480480955224
383265.43933279003,71808.42476863929,-1.1372493556703882,0.2985840904368373
368284.0489747085,71403.86936592546,-1.1734460613223916,0.2893895298600938
368284.0489747085,71403.86936592546,-1.1734460613223916,0.28111442534102465
353438.38957309694,70965.22718268615,-1.2091879351589445,0.27277328442794857
344034.834320782,70615.78362110157,-1.2310623721469693,0.2647193966814795
330662.0071683528,70057.8310351939,-1.2617178089324506,0.25670451179002024
317309.6654012324,69398.99497366058,-1.2914682262527484,0.24874735495469952
317309.6654012324,69398.99497366058,-1.2914682262527484,0.24158591380291086
304824.49864460266,68650.02203046392,-1.318072412505678,0.23447551210997783
296899.0379745486,68128.3169376429,-1.3346676732378757,0.22766126906803316
284892.1529476903,67275.66791237188,-1.3595095217342166,0.22090740411787443
284892.1529476903,67275.66791237188,-1.3595095217342166,0.2148289256627316
274009.94970390265,66400.63465212772,-1.3812957877937562,0.20881363840161454
263153.7684413969,65394.720479209696,-1.40196369808229,0.20288318210939585
256266.35870344334,64773.33179352991,-1.4156155222252325,0.19720447584282547
256266.35870344334,64773.33179352991,-1.4156155222252325,0.1920936402029121
246422.57934234492,63685.444348262514,-1.4331493586760413,0.18705554221571985
237051.39039063716,62643.713673789345,-1.4503332745184812,0.18209165613118586
237051.39039063716,62643.713673789345,-1.4503332745184812,0.17762415865510525
222317.37489293175,60733.93262809187,-1.4752490939766774,0.17298051544017778
222317.37489293175,60733.93262809187,-1.4752490939766774,0.16880123654674306
213781.91733689606,59500.202507375296,-1.4888657323278756,0.16469946958387185
205812.47220226377,58342.142774308166,-1.5020243730686376,0.16067891329876874
205812.47220226377,58342.142774308166,-1.5020243730686376,0.15706041264217593
198438.2491155536,57104.25218352353,-1.5126399651356226,0.15353837224956776
193459.25397847148,56326.52516836125,-1.5207862961531624,0.15016487762078193
186345.286628914,55075.54570954829,-1.5310975641101432,0.14687095075595014
186345.286628914,55075.54570954829,-1.5310975641101432,0.14390641657760153
179844.07232620567,53880.870696609534,-1.540297195684661,0.14100834502772486
173297.84518331965,52699.8745298016,-1.5502583447290723,0.13815105190672558
169200.6263025212,51906.38391241022,-1.5560364605712262,0.13543503520177236
169200.6263025212,51906.38391241022,-1.5560364605712262,0.13299062016731447
163533.9845234869,50751.28504953656,-1.5635881094716655,0.13060185541379138
157613.52687015184,49604.79667120758,-1.5726342834004354,0.12822581278740136
157613.52687015184,49604.79667120758,-1.5726342834004354,0.12608737442365034
149120.19162532466,47837.550851092004,-1.5847617307247275,0.12385959371316713
144067.88957815678,46876.50761850065,-1.5936048913282737,0.12163351205864358
144067.88957815678,46876.50761850065,-1.5936048913282737,0.11963003856957238
139520.828376013,45878.15370804524,-1.6001020739348222,0.1176644828642446
139520.828376013,45878.15370804524,-1.6001020739348222,0.11589548272944959
132232.4465629294,44433.70136245632,-1.613238016386493,0.11397498404684231
132232.4465629294,44433.70136245632,-1.613238016386493,0.11224653523249577
128575.58996008123,43706.066076402,-1.6201165738938892,0.11051896736189896
128575.58996008123,43706.066076402,-1.6201165738938892,0.10896415627836184
124854.98296458284,42928.43474789936,-1.6268450497639597,0.10739661440642667
121328.06326564567,42318.46128444338,-1.6351942319241,0.10577709716768151
119350.77267425584,41874.30027006179,-1.6385824792966923,0.10423482546849605
116413.15433367614,41388.368776580755,-1.6461440832851126,0.10265774083951863
116413.15433367614,41388.368776580755,-1.6461440832851126,0.10123836467343895
113535.99555574564,40883.713377103646,-1.6533311550100294,0.09978124933084433
111271.36052850606,40494.1380720059,-1.6592187354648977,0.09832265601113745
109687.96125065068,40249.170942481236,-1.66377745655935,0.09689595399603995
109687.96125065068,40249.170942481236,-1.66377745655935,0.09561192218245221
107479.61112779143,39986.45437020325,-1.67130059876935,0.09426821499497323
105878.01198031934,39767.86764439996,-1.6764405784935132,0.09293037903313808
104031.23075795868,39579.410015816036,-1.6832906211105032,0.0915550756020617
103078.57988100381,39526.66352873514,-1.687441789073557,0.09021352331501661
103078.57988100381,39526.66352873514,-1.687441789073557,0.08900612625667603
101951.85647407496,39445.593909423726,-1.6921191293555686,0.08780253539711921
100759.68236179954,39468.63967475582,-1.6985119373149473,0.08655948342453361
100759.68236179954,39468.63967475582,-1.6985119373149473,0.08544073664920657
99851.88888570557,39452.97671633091,-1.7029457132733912,0.08432302015245113
99500.57425619784,39542.35726253548,-1.7058897358104044,0.0832434747419459
98686.26271829224,39600.095456292336,-1.7107742729816706,0.08214977044320956
98686.26271829224,39600.095456292336,-1.7107742729816706,0.08116543657434686
98388.9857023023,39782.08134577384,-1.71457849840113,0.08018443045688392
98056.17110872251,39906.379164267375,-1.7178123668022953,0.07922067824113815
97957.76634349178,40072.37049027195,-1.720359011576789,0.07828963512760462
97938.61562956513,40235.285653922925,-1.722450116561717,0.07739941870080123
97938.61562956513,40235.285653922925,-1.722450116561717,0.07659822391667818
98128.67800525832,40487.85927941782,-1.7245647131987,0.07582428369504286
98370.57505848602,40716.482176135614,-1.7261103295604208,0.07508909708652806
98754.2918584149,40891.55264974812,-1.7263038172475436,0.07442259194668667
98754.2918584149,40891.55264974812,-1.7263038172475436,0.07382273732082942
99173.81736934639,41130.70567524001,-1.727078314841238,0.07326350571771552
99964.5926693623,41385.88901266027,-1.7262236281391339,0.07278156444246561
100466.08685045227,41567.01135445868,-1.725913240301551,0.07235557699068028
100466.08685045227,41567.01135445868,-1.725913240301551,0.07197218828407348
101426.36126907388,41836.591331114636,-1.7244258582485872,0.07166432299945145
102615.12592408029,42130.99153514051,-1.7221530870862412,0.07144406352235029
102615.12592408029,42130.99153514051,-1.7221530870862412,0.07124582999295924
104735.80555414116,42586.94970186033,-1.717371913791361,0.07118694914887928
104735.80555414116,42586.94970186033,-1.717371913791361,0.07113395638920733
106429.52877745283,42825.28536208667,-1.7121587314124462,0.07121659246497544
108101.48666214432,43142.998652477545,-1.708036110116698,0.07139403046556045
109974.81834993437,43366.28000543513,-1.7019290961224205,0.0717064000159439
109974.81834993437,43366.28000543513,-1.7019290961224205,0.07198753261128901
111549.08548093501,43591.7969593061,-1.6972940709760143,0.07235642757575976
113491.06800447548,43807.81273222825,-1.6909019294374072,0.07284823658224861
113491.06800447548,43807.81273222825,-1.6909019294374072,0.07329086468808857
116113.47472000994,44123.076568405806,-1.682652920770495,0.07389545520001735
118631.92514864943,44352.034599883635,-1.6739453713300947,0.07465727539676324
120391.76251079483,44570.90923992329,-1.668634164822085,0.07547569373653479
123293.55656267618,44780.89321938318,-1.658125441958726,0.07647498831391317
123293.55656267618,44780.89321938318,-1.658125441958726,0.0773743534335537
126519.75769602662,45068.28461910343,-1.6472349654496339,0.07845604395395749
129461.17003354497,45316.62819252309,-1.6372524076608868,0.07967912936703957
133174.51231466432,45541.276905686864,-1.6236572471146633,0.08111978525246903
135453.02086228755,45715.3699896917,-1.6158553958458086,0.0826114218310769
135453.02086228755,45715.3699896917,-1.6158553958458086,0.083953894751824
138906.37440112606,45954.19331478277,-1.6038116218297407,0.08546321473089807
143065.06204821885,46229.58827303632,-1.5893083932804661,0.08718418342579662
145598.1511240784,46368.39973412936,-1.5801640295599262,0.0889616643442188
145598.1511240784,46368.39973412936,-1.5801640295599262,0.09056139717079877
149343.82513348162,46618.658104888775,-1.5673660660969473,0.09232110580129521
153780.611634027,46802.010267338315,-1.5507869917404087,0.09431932042765548
153780.611634027,46802.010267338315,-1.5507869917404087,0.09611771359137972
157844.22720507561,47094.54476150431,-1.5375081743143328,0.09806823787438343
160485.75896124996,47176.27039189673,-1.5273919630539994,0.1000766150105951
165275.53428656262,47450.43225996362,-1.5110066995972422,0.10229378601960454
169250.29207235848,47584.92175528571,-1.4961537845466901,0.10466056280397684
169250.29207235848,47584.92175528571,-1.4961537845466901,0.1067906619099119
173702.42289161077,47867.45682812923,-1.4816374366134475,0.10907065980358453
176807.4991918083,47924.44959154986,-1.4694472506732832,0.111427412556394
180919.74194152252,48195.58865258158,-1.456431993942817,0.11387387145218418
185072.29066530897,48294.132936920396,-1.4406439156037936,0.11647038641687092
185072.29066530897,48294.132936920396,-1.4406439156037936,0.11880724988508899
189632.07106448294,48523.080592151804,-1.4253466477482737,0.12129285870287326
189632.07106448294,48523.080592151804,-1.4253466477482737,0.12352990663887911
195996.65654089605,48782.22197787496,-1.403232423008715,0.12609610539977334
195996.65654089605,48782.22197787496,-1.403232423008715,0.12840568428457813
200102.10502557238,48864.771254763175,-1.3876651980564716,0.13087348590470854
203212.73889854443,49002.420494230646,-1.377188260140047,0.1333564308107365
203212.73889854443,49002.420494230646,-1.377188260140047,0.1355910812261617
205674.44302054346,49051.37883130434,-1.3679064533236713,0.13783431177045374
209285.23872994978,49190.653932477086,-1.3555032847396424,0.14016329847491732
211752.27545865573,49272.73538626785,-1.3468394225172364,0.14247598306449466
211752.27545865573,49272.73538626785,-1.3468394225172364,0.1445573991951143
216605.4948087267,49357.41477144613,-1.3285054376664698,0.1468890233339411
216605.4948087267,49357.41477144613,-1.3285054376664698,0.14898748505888526
218164.52364608736,49377.23141317773,-1.322496054331381,0.15102633519471223
220494.87985951456,49440.307820455135,-1.314131259498374,0.15307042018778166
220494.87985951456,49440.307820455135,-1.314131259498374,0.15491009668154415
221788.86142356545,49355.864696727884,-1.3073085108669487,0.15673637424171602
222229.16998158264,49402.851859958915,-1.306373483650581,0.1584033997262799
223490.53813490577,49301.87904801469,-1.2993593127460474,0.16007907693500073
223490.53813490577,49301.87904801469,-1.2993593127460474,0.16158718642284947
223897.64719751495,49320.41956432345,-1.2980389581476726,0.1629774938268727
223546.67187576427,49153.89739322929,-1.296378211626405,0.16427028915352532
223911.0780019672,49173.052880384894,-1.2952415383437155,0.1654622217795799
223911.0780019672,49173.052880384894,-1.2952415383437155,0.16653496114302901
223104.45705934733,48973.859446239076,-1.294828248475126,0.167510758816848
221855.99845467746,48913.23827526632,-1.2988350818383614,0.16828880588920417
221855.99845467746,48913.23827526632,-1.2988350818383614,0.16898904825432473
219747.7104416668,48629.304308749415,-1.302235895630197,0.16953424603813735
217446.8178287522,48364.26275715075,-1.3068338576137863,0.16990997499397895
217446.8178287522,48364.26275715075,-1.3068338576137863,0.1702481310542364
215866.77053299855,48202.139392021345,-1.3103931470231127,0.17046348927323493
212774.8310914406,47953.19133756988,-1.318703745772241,0.17044954670160542
210897.39943934514,47827.78406527857,-1.324271075830191,0.17029781513569012
210897.39943934514,47827.78406527857,-1.324271075830191,0.17016125672636634
208581.43150983207,47533.59445944366,-1.3285911411330407,0.1699303525254037
208581.43150983207,47533.59445944366,-1.3285911411330407,0.16972253874453733
204810.00323583707,47268.73341691959,-1.3397177502364066,0.16925734111417343
201775.96540985256,47005.48670633958,-1.3478372367049696,0.16863567608513183
199798.94354633606,46783.81469290101,-1.3522555667056744,0.1679657193089768
195722.5409600513,46476.73306551203,-1.3642473125241366,0.1670629645649757
195722.5409600513,46476.73306551203,-1.3642473125241366,0.16625048529537473
192276.89225598113,46124.684573692815,-1.372826380256668,0.16530477725942055
188964.45318557508,45844.81744147586,-1.3822609960455068,0.16421777463234083
185950.31709685014,45588.33091382775,-1.390913754474839,0.16302315330723577
182656.5008311682,45287.00144782348,-1.400103815339255,0.16171824259303083
182656.5008311682,45287.00144782348,-1.400103815339255,0.16054382295024638
179273.98007925684,44899.304988524564,-1.4082692717703433,0.15928270886096318
175316.5549553035,44618.85437873279,-1.4210887189828256,0.15782722000029625
173437.82740206312,44339.29030561576,-1.424635894486722,0.1564286006380986
173437.82740206312,44339.29030561576,-1.424635894486722,0.1551698432121207
170634.02624623873,44058.19689783039,-1.4324331719822123,0.15384202959135335
167157.47126253578,43682.90740179731,-1.4417685794749573,0.15241361214534407
167157.47126253578,43682.90740179731,-1.4417685794749573,0.15112803644393574
163694.48139790076,43166.46172498756,-1.44871118757225,0.14979745311023593
163694.48139790076,43166.46172498756,-1.44871118757225,0.1485999281099061
161251.35438659374,42918.91298870807,-1.4557766266869503,0.14734551963174175
161251.35438659374,42918.91298870807,-1.4557766266869503,0.14621655200139383
160375.25500619365,42619.96514412682,-1.4546080451292607,0.14522969567302293
158280.1049593438,42215.91198356039,-1.457352271837138,0.1442729193097922
158280.1049593438,42215.91198356039,-1.457352271837138,0.1434118205828845
158683.70355958134,42024.40856168114,-1.4519724555879563,0.14277132713489718
158683.70355958134,42024.40856168114,-1.4519724555879563,0.14219488303170857
158710.51495365083,41853.031673904356,-1.448726690076532,0.14175722747662442
159463.60497295333,41689.653434890584,-1.4420899164539673,0.1415292568176128
160933.05343397634,41629.48521865589,-1.433860405746999,0.14152982099217656
160933.05343397634,41629.48521865589,-1.433860405746999,0.14153032874928395
162448.92395431155,41543.260805189064,-1.4248879032111026,0.141755098294078
165035.19070199816,41544.96892491645,-1.4123720067512582,0.14227028829588875
168662.7346007093,41526.97074116032,-1.3944168576395624,0.14318283802531082
170829.29832888805,41612.404922475536,-1.3856027913603328,0.14422448443877142
170829.29832888805,41612.404922475536,-1.3856027913603328,0.14516196621088598
175071.41013630023,41677.594417425724,-1.3663803204889982,0.1464862615775724
180496.75420102582,41868.61240475221,-1.3441236123021312,0.1482345451122619
180496.75420102582,41868.61240475221,-1.3441236123021312,0.14980800029348243
185486.8611248652,42048.034457147485,-1.323909799207321,0.15172945528395118
189787.03964009808,42236.31323533711,-1.307351092919277,0.15387273243257413
196689.8100216641,42504.94271758622,-1.280340290878701,0.15647695191734917
203414.37333887434,42886.70348323309,-1.2570372603224043,0.15940332521755415
203414.37333887434,42886.70348323309,-1.2570372603224043,0.16203706118773864
211507.06591419675,43305.508163882376,-1.2286146873016537,0.16511798788642343
217115.00996893665,43636.876708543234,-1.2101858956655172,0.16835154170614317
225169.53761232004,44141.63135621117,-1.1848733181583746,0.1718945545815695
225169.53761232004,44141.63135621117,-1.1848733181583746,0.1750832661694532
234655.25832343963,44697.54918046942,-1.1548841439678386,0.1787028359533119
244060.0222398762,45361.892856388695,-1.128590844291369,0.1826177812506965
250318.02415050493,45761.082536301496,-1.1104857098851153,0.18659386037849895
250318.02415050493,45761.082536301496,-1.1104857098851153,0.19017233159352118
260787.37923940262,46507.993853240616,-1.0828180143682498,0.19408464807496284
271080.64448391885,47226.43827125997,-1.0560790782827165,0.19827420631039866
281559.2039144696,48105.401364913756,-1.033312404949149,0.20261397555563007
289107.3289104016,48631.335675972565,-1.0147853272577467,0.2069829448186234
289107.3289104016,48631.335675972565,-1.0147853272577467,0.2109150171553174
299955.92642412835,49579.717617779745,-0.9936011093643531,0.21498348770567685
310837.2180133408,50430.46395121427,-0.970680952897362,0.2192181151126751
310837.2180133408,50430.46395121427,-0.970680952897362,0.22302927977897355
322472.42402058456,51447.24284039962,-0.9496485352932962,0.2269851384187438
329626.8319079231,52013.35690543302,-0.9356739116332716,0.23089477678603762
340749.27244448,53082.613473701065,-0.9191700208759134,0.23482604858553605
352104.0596384275,54036.637879923044,-0.89965806715132,0.23885199204819943
352104.0596384275,54036.637879923044,-0.89965806715132,0.2424753411645965
359276.0393479254,54801.77120141817,-0.8916162224506865,0.24593740148686968
370025.99893349607,55768.99810767422,-0.8756806642352558,0.24945164473230133
381075.4724054961,56875.81708034337,-0.8625472009993138,0.2529428002340883
381075.4724054961,56875.81708034337,-0.8625472009993138,0.25608484018569666
391111.6241392133,57901.52781851558,-0.8515332556709871,0.2591880247753523
398123.7716004729,58632.91875403691,-0.8444107985802615,0.26215895233331055
408259.53836149257,59627.638341931386,-0.8329795459726584,0.26511856845066306
417708.0664478007,60679.88270773519,-0.8255252108887946,0.2679685813333769
417708.0664478007,60679.88270773519,-0.8255252108887946,0.27053359292781937
427296.8544412983,61722.44483735352,-0.8176481452674906,0.27303903000335017
433383.4456109408,62384.603106707604,-0.8127932254939398,0.2754152963656667
441817.46325873927,63354.60422306757,-0.8073988798006967,0.2776887947340826
441817.46325873927,63354.60422306757,-0.8073988798006967,0.2797349432656569
450452.9266140697,64261.24400228619,-0.8001441586127228,0.2817578449737731
458278.7262611497,65240.82650071245,-0.7971805358971029,0.28365254707896825
463285.561063977,65762.56311648585,-0.7930672926483116,0.2854606100548637
463285.561063977,65762.56311648585,-0.7930672926483116,0.28708786673316955
470837.75432063243,66643.46552380823,-0.7889949505356593,0.2886542062964611
477604.4270202416,67345.68884918973,-0.783591077056364,0.29019900874040594
484325.5655815191,68188.24169939863,-0.7813861324274378,0.2916444545556794
488652.3749918798,68549.71134403034,-0.776212657000369,0.2930746926751022
488652.3749918798,68549.71134403034,-0.776212657000369,0.2943619069825828
494654.90154645994,69289.5090278797,-0.7740921229655694,0.2955734132101853
500558.96246874443,69766.84831401533,-0.7668795947073866,0.29684408202148216
500558.96246874443,69766.84831401533,-0.7668795947073866,0.2979876839516493
506398.30707332905,70404.34813801695,-0.7632565351841554,0.2991075021768805
509888.7154377482,70623.86020477607,-0.7578007436751721,0.30025173336731314
515570.80917550024,71165.08491972912,-0.7527743506852765,0.3014072012634499
515570.80917550024,71165.08491972912,-0.7527743506852765,0.30244712236997295
520990.4802449684,71430.67961596683,-0.7429102773152042,0.3036296532000956
526321.3399264629,71824.44871057925,-0.7360096426929237,0.304866446812763
530131.8874405746,71909.13301483379,-0.7270676253352119,0.3062031114981064
535797.4916496085,72238.74656349502,-0.7180391097221294,0.3076318226052426
535797.4916496085,72238.74656349502,-0.7180391097221294,0.3089176626016651
541434.5321492063,72348.77596863918,-0.7046073956363635,0.3104107114505895
547745.9372262711,72506.81659350112,-0.6903494488614174,0.31211090408399517
553902.7446833585,72626.06628075603,-0.675761689142884,0.3140057714470235
558301.2122146223,72667.53348016442,-0.6644380843479467,0.3159942421936225
558301.2122146223,72667.53348016442,-0.6644380843479467,0.31778386586556157
565566.2347388908,72688.82863098235,-0.6447452944079898,0.3198868469188057
565566.2347388908,72688.82863098235,-0.6447452944079898,0.3217795298667254
572690.3952321833,72647.61023500052,-0.6240883667969529,0.32399936771012905
580765.939256357,72709.59864832518,-0.6030553434168908,0.3265230473536939
586431.1042680502,72600.23800370458,-0.5849009306332846,0.3292482193524924
594929.2532627172,72599.05549846888,-0.5612792176544094,0.33229141697588294
594929.2532627172,72599.05549846888,-0.5612792176544094,0.3350302948369344
604383.7924621869,72430.16476573462,-0.5311157022163067,0.3382493727978333
611056.4191837086,72469.77583101277,-0.5134753947270981,0.3415875506498725
620959.6049308956,72314.65533407276,-0.48222512792676697,0.3453731673867161
631980.573595067,72332.89865043401,-0.45194925800964764,0.3495371191978033
631980.573595067,72332.89865043401,-0.45194925800964764,0.3532846758277818
643270.6130280143,72120.77511675314,-0.4152145119454204,0.3575758454463681
650889.999678568,72167.24358285645,-0.3950902908278676,0.36194100363103465
663193.1746900693,71973.73611481999,-0.3557457315648512,0.3668532599788099
663193.1746900693,71973.73611481999,-0.3557457315648512,0.3712742906918076
675729.5449499232,72024.58329815387,-0.32197199373028157,0.3760975617793698
688368.2172964966,71857.17149014055,-0.28211236283295493,0.38143499653060897
697378.0994115977,71941.68307002915,-0.2591361360892164,0.38681309347531767
710594.4148482913,71788.61919957038,-0.217860498639861,0.39268527166178935
710594.4148482913,71788.61919957038,-0.217860498639861,0.3979702320296139
723889.0502755732,71863.88688030838,-0.18265994731100216,0.4036067101438775
723889.0502755732,71863.88688030838,-0.18265994731100216,0.40867954044671473
746510.9394993869,71868.61526596817,-0.11934526987019223,0.41482795465528843
746510.9394993869,71868.61526596817,-0.11934526987019223,0.42036152744300476
759618.0012284861,71812.27624595561,-0.08091205324773436,0.426302573367511
759618.0012284861,71812.27624595561,-0.08091205324773436,0.4316495146995666
773034.0173886181,71899.3561171789,-0.04588223022906677,0.4373375074738833
793732.5837170607,72041.19602126801,0.007765575850766504,0.4437978961227641
793732.5837170607,72041.19602126801,0.007765575850766504,0.44961224590675686
805923.4098072529,72118.36810663209,0.03946262723264521,0.45563758699689727
805923.4098072529,72118.36810663209,0.03946262723264521,0.4610603939780237
816884.8591810887,72209.25863146382,0.06722615657171391,0.4666350084945142
827553.7327528804,72390.6982161821,0.09121823641446516,0.4722519635554244
834221.9957837691,72428.45907369518,0.10857497320031896,0.47774114152988995
834221.9957837691,72428.45907369518,0.10857497320031896,0.48268140170690893
842991.0413123575,72591.24837163914,0.1277184519653028,0.48760622283535066
851118.8190277708,72663.71054696923,0.1479308932987482,0.4925438728842843
858289.0295886976,72892.59592138698,0.16034514040758843,0.49729811410604563
862045.4929071093,72919.46061061748,0.1698547514582832,0.5018146714818982
862045.4929071093,72919.46061061748,0.1698547514582832,0.5058795731201654
867463.0488875846,73154.2670587913,0.1771337925109736,0.5097199606209232
871385.6749359269,73253.32635817293,0.1846954423731361,0.5133653506181592
871385.6749359269,73253.32635817293,0.1846954423731361,0.5166462016156718
874147.9245367224,73531.7419747713,0.1831887017866103,0.5195612989987699
875486.667087626,73606.23700023649,0.1844296420893037,0.5222159101511256
876520.6164602516,73923.39487347551,0.1769626948116389,0.524418386506304
876163.8341014074,74118.73225434468,0.16969345164856942,0.5262188841468879
